,Metabolite_Conc,Metabolite,Carbon_Source,Strain,Replicate,Timepoint,Metabolite value,log10(Metabolite value [gDW/mmol],log10(Metabolite concentration)
1808,0.0,Pyruvic acid,L-Arabinose,Ecoli,1,48,0.04013403805564475,-1.39648714185955,-inf
1809,6.05,Butyric acid,L-Arabinose,Ecoli,1,48,0.07365268660546648,-1.1328114069116586,0.7817553746524689
1810,840.0,Lactic acid,L-Arabinose,Ecoli,1,48,0.05337581493951582,-1.272655481127895,2.9242792860618816
1811,58.6,Fumaric acid,L-Arabinose,Ecoli,1,48,0.05339104481979495,-1.2725315802653043,1.7678976160180906
1812,40.3,Propionic acid,L-Arabinose,Ecoli,1,48,0.055659705603283705,-1.2544590950772094,1.6053050461411094
1813,3.63,Citric acid,L-Arabinose,Ecoli,1,48,0.07821996061825875,-1.1066824070399508,0.5599066250361125
1814,0.152,Methionine,L-Arabinose,Ecoli,1,48,0.15771348589538325,-0.8021311690710011,-0.8181564120552275
1815,0.0,Glycine,L-Arabinose,Ecoli,1,48,0.02809600558252856,-1.5513554194819532,-inf
1816,0.0,Asparagine,L-Arabinose,Ecoli,1,48,0.05860844844122193,-1.2320397756723802,-inf
1817,5710.0,Acetic acid,L-Arabinose,Ecoli,1,48,0.02958653597942562,-1.528905879485728,3.756636108245848
1818,1.92,Valeric acid,L-Arabinose,Ecoli,1,48,,,0.28330122870354957
1819,0.456,Hippuric acid,L-Arabinose,Ecoli,1,48,,,-0.341035157335565
1820,3.35,Serine,L-Arabinose,Ecoli,2,48,0.04622108294145,-1.3351598833920402,0.5250448070368452
1821,1130.0,Lactic acid,L-Arabinose,Ecoli,2,48,0.05337581493951582,-1.272655481127895,3.0530784434834195
1822,87.0,Alanine,L-Arabinose,Ecoli,2,48,0.04841372033901892,-1.3150315428367958,1.9395192526186185
1823,0.0,alpha-Ketoglutaric acid,L-Arabinose,Ecoli,2,48,0.0672464401078765,-1.1723307013988162,-inf
1824,3.7,beta-Hydroxybutyric acid,L-Arabinose,Ecoli,2,48,,,0.568201724066995
1825,35.5,Propionic acid,L-Arabinose,Ecoli,2,48,0.055659705603283705,-1.2544590950772094,1.550228353055094
1826,312.0,Succinic acid,L-Arabinose,Ecoli,2,48,0.057529140615919516,-1.2401121135210267,2.494154594018443
1827,6.58,Butyric acid,L-Arabinose,Ecoli,2,48,0.07365268660546648,-1.1328114069116586,0.8182258936139555
1828,4.73,Glycine,L-Arabinose,Ecoli,2,48,0.02809600558252856,-1.5513554194819532,0.6748611407378116
1829,21.3,Acetyl-ornithine,L-Arabinose,Ecoli,2,48,0.12815545977623577,-0.8922628869422254,1.3283796034387378
1830,0.378,Pyruvic acid,L-Arabinose,Ecoli,2,48,0.04013403805564475,-1.39648714185955,-0.4225082001627747
1831,3.16,Citric acid,L-Arabinose,Ecoli,2,48,0.07821996061825875,-1.1066824070399508,0.49968708261840383
1832,42.9,Fumaric acid,L-Arabinose,Ecoli,2,48,0.05339104481979495,-1.2725315802653043,1.6324572921847242
1833,22.4,Valine,L-Arabinose,Ecoli,2,48,0.09420936861302964,-1.0259059068182883,1.3502480183341627
1834,0.0,Asparagine,L-Arabinose,Ecoli,2,48,0.05860844844122193,-1.2320397756723802,-inf
1835,5650.0,Acetic acid,L-Arabinose,Ecoli,2,48,0.02958653597942562,-1.528905879485728,3.7520484478194387
1836,1.36,Putrescine,L-Arabinose,Ecoli,2,48,0.10003487264106936,-0.9998485764453039,0.13353890837021754
1837,0.362,Hippuric acid,L-Arabinose,Ecoli,2,48,,,-0.4412914294668343
1838,0.0953,Methionine,L-Arabinose,Ecoli,2,48,0.15771348589538325,-0.8021311690710011,-1.0209070993616736
1839,1.77,Valeric acid,L-Arabinose,Ecoli,2,48,,,0.24797326636180664
1840,0.0,Alanine,L-Arabinose,Enterobacter,1,28,0.04841372033901892,-1.3150315428367958,-inf
1841,36.5,Pyruvic acid,L-Arabinose,Enterobacter,1,28,0.04013403805564475,-1.39648714185955,1.5622928644564746
1842,0.0,Valine,L-Arabinose,Enterobacter,1,28,0.09420936861302964,-1.0259059068182883,-inf
1843,0.0,Glycine,L-Arabinose,Enterobacter,1,28,0.02809600558252856,-1.5513554194819532,-inf
1844,7.07,Fumaric acid,L-Arabinose,Enterobacter,1,28,0.05339104481979495,-1.2725315802653043,0.8494194137968994
1845,1.16,Serine,L-Arabinose,Enterobacter,1,28,0.04622108294145,-1.3351598833920402,0.06445798922691845
1846,17.9,Propionic acid,L-Arabinose,Enterobacter,1,28,0.055659705603283705,-1.2544590950772094,1.252853030979893
1847,4.94,beta-Hydroxybutyric acid,L-Arabinose,Enterobacter,1,28,,,0.693726948923647
1848,0.0899,Putrescine,L-Arabinose,Enterobacter,1,28,0.10003487264106936,-0.9998485764453039,-1.0462403082667713
1849,1.81,Acetyl-ornithine,L-Arabinose,Enterobacter,1,28,0.12815545977623577,-0.8922628869422254,0.2576785748691845
1850,0.348,Hippuric acid,L-Arabinose,Enterobacter,1,28,,,-0.4584207560534191
1851,182.0,Lactic acid,L-Arabinose,Enterobacter,1,28,0.05337581493951582,-1.272655481127895,2.2600713879850747
1852,0.257,Methionine,L-Arabinose,Enterobacter,1,28,0.15771348589538325,-0.8021311690710011,-0.5900668766687055
1853,6.53,Butyric acid,L-Arabinose,Enterobacter,1,28,0.07365268660546648,-1.1328114069116586,0.814913181275074
1854,3600.0,Acetic acid,L-Arabinose,Enterobacter,1,28,0.02958653597942562,-1.528905879485728,3.5563025007672873
1855,0.0925,alpha-Ketoglutaric acid,L-Arabinose,Enterobacter,1,28,0.0672464401078765,-1.1723307013988162,-1.0338582672609673
1856,61.1,Succinic acid,L-Arabinose,Enterobacter,1,28,0.057529140615919516,-1.2401121135210267,1.7860412102425542
1857,1.61,Citric acid,L-Arabinose,Enterobacter,1,28,0.07821996061825875,-1.1066824070399508,0.20682587603184974
1858,0.0,Asparagine,L-Arabinose,Enterobacter,1,28,0.05860844844122193,-1.2320397756723802,-inf
1859,1.29,Valeric acid,L-Arabinose,Enterobacter,1,28,,,0.11058971029924898
1860,0.0,Valine,L-Arabinose,Enterobacter,2,28,0.09420936861302964,-1.0259059068182883,-inf
1861,0.0,Alanine,L-Arabinose,Enterobacter,2,28,0.04841372033901892,-1.3150315428367958,-inf
1862,52.2,Succinic acid,L-Arabinose,Enterobacter,2,28,0.057529140615919516,-1.2401121135210267,1.717670503002262
1863,0.0,Serine,L-Arabinose,Enterobacter,2,28,0.04622108294145,-1.3351598833920402,-inf
1864,16.9,Propionic acid,L-Arabinose,Enterobacter,2,28,0.055659705603283705,-1.2544590950772094,1.2278867046136734
1865,0.0,Glycine,L-Arabinose,Enterobacter,2,28,0.02809600558252856,-1.5513554194819532,-inf
1866,6.26,Fumaric acid,L-Arabinose,Enterobacter,2,28,0.05339104481979495,-1.2725315802653043,0.7965743332104297
1867,0.117,Putrescine,L-Arabinose,Enterobacter,2,28,0.10003487264106936,-0.9998485764453039,-0.9318141382538383
1868,3.1,Acetyl-ornithine,L-Arabinose,Enterobacter,2,28,0.12815545977623577,-0.8922628869422254,0.4913616938342727
1869,0.0,Asparagine,L-Arabinose,Enterobacter,2,28,0.05860844844122193,-1.2320397756723802,-inf
1870,173.0,Lactic acid,L-Arabinose,Enterobacter,2,28,0.05337581493951582,-1.272655481127895,2.2380461031287955
1871,0.0,Methionine,L-Arabinose,Enterobacter,2,28,0.15771348589538325,-0.8021311690710011,-inf
1872,1.1,Valeric acid,L-Arabinose,Enterobacter,2,28,,,0.04139268515822508
1873,6.14,Butyric acid,L-Arabinose,Enterobacter,2,28,0.07365268660546648,-1.1328114069116586,0.7881683711411677
1874,0.148,alpha-Ketoglutaric acid,L-Arabinose,Enterobacter,2,28,0.0672464401078765,-1.1723307013988162,-0.8297382846050426
1875,0.378,Hippuric acid,L-Arabinose,Enterobacter,2,28,,,-0.4225082001627747
1876,37.7,Pyruvic acid,L-Arabinose,Enterobacter,2,28,0.04013403805564475,-1.39648714185955,1.5763413502057928
1877,4010.0,Acetic acid,L-Arabinose,Enterobacter,2,28,0.02958653597942562,-1.528905879485728,3.603144372620182
1878,5.75,beta-Hydroxybutyric acid,L-Arabinose,Enterobacter,2,28,,,0.7596678446896304
1879,1.63,Citric acid,L-Arabinose,Enterobacter,2,28,0.07821996061825875,-1.1066824070399508,0.21218760440395779
1880,13.7,beta-Hydroxybutyric acid,L-Arabinose,Enterobacter,1,48,,,1.1367205671564067
1881,0.0,Pyruvic acid,L-Arabinose,Enterobacter,1,48,0.04013403805564475,-1.39648714185955,-inf
1882,1.51,Serine,L-Arabinose,Enterobacter,1,48,0.04622108294145,-1.3351598833920402,0.17897694729316943
1883,121.0,Lactic acid,L-Arabinose,Enterobacter,1,48,0.05337581493951582,-1.272655481127895,2.0827853703164503
1884,0.0,Valine,L-Arabinose,Enterobacter,1,48,0.09420936861302964,-1.0259059068182883,-inf
1885,0.0,Alanine,L-Arabinose,Enterobacter,1,48,0.04841372033901892,-1.3150315428367958,-inf
1886,58.4,Succinic acid,L-Arabinose,Enterobacter,1,48,0.057529140615919516,-1.2401121135210267,1.7664128471123994
1887,6.83,Butyric acid,L-Arabinose,Enterobacter,1,48,0.07365268660546648,-1.1328114069116586,0.8344207036815325
1888,10.6,Fumaric acid,L-Arabinose,Enterobacter,1,48,0.05339104481979495,-1.2725315802653043,1.0253058652647702
1889,0.0,Glycine,L-Arabinose,Enterobacter,1,48,0.02809600558252856,-1.5513554194819532,-inf
1890,0.539,Asparagine,L-Arabinose,Enterobacter,1,48,0.05860844844122193,-1.2320397756723802,-0.2684112348132613
1891,19.1,Propionic acid,L-Arabinose,Enterobacter,1,48,0.055659705603283705,-1.2544590950772094,1.2810333672477277
1892,0.142,Methionine,L-Arabinose,Enterobacter,1,48,0.15771348589538325,-0.8021311690710011,-0.8477116556169435
1893,0.0,alpha-Ketoglutaric acid,L-Arabinose,Enterobacter,1,48,0.0672464401078765,-1.1723307013988162,-inf
1894,4260.0,Acetic acid,L-Arabinose,Enterobacter,1,48,0.02958653597942562,-1.528905879485728,3.629409599102719
1895,6.91,Citric acid,L-Arabinose,Enterobacter,1,48,0.07821996061825875,-1.1066824070399508,0.8394780473741984
1896,9.63,Acetyl-ornithine,L-Arabinose,Enterobacter,1,48,0.12815545977623577,-0.8922628869422254,0.9836262871245346
1897,0.426,Hippuric acid,L-Arabinose,Enterobacter,1,48,,,-0.37059040089728107
1898,1.24,Valeric acid,L-Arabinose,Enterobacter,1,48,,,0.09342168516223506
1899,0.0,Putrescine,L-Arabinose,Enterobacter,1,48,0.10003487264106936,-0.9998485764453039,-inf
1900,0.0,Alanine,L-Arabinose,Enterobacter,2,48,0.04841372033901892,-1.3150315428367958,-inf
1901,74.9,Succinic acid,L-Arabinose,Enterobacter,2,48,0.057529140615919516,-1.2401121135210267,1.8744818176994664
1902,1.32,Glycine,L-Arabinose,Enterobacter,2,48,0.02809600558252856,-1.5513554194819532,0.12057393120584989
1903,6.85,Acetyl-ornithine,L-Arabinose,Enterobacter,2,48,0.12815545977623577,-0.8922628869422254,0.8356905714924255
1904,0.0,Pyruvic acid,L-Arabinose,Enterobacter,2,48,0.04013403805564475,-1.39648714185955,-inf
1905,0.0,alpha-Ketoglutaric acid,L-Arabinose,Enterobacter,2,48,0.0672464401078765,-1.1723307013988162,-inf
1906,14.2,beta-Hydroxybutyric acid,L-Arabinose,Enterobacter,2,48,,,1.1522883443830565
1907,20.5,Propionic acid,L-Arabinose,Enterobacter,2,48,0.055659705603283705,-1.2544590950772094,1.3117538610557542
1908,7.14,Butyric acid,L-Arabinose,Enterobacter,2,48,0.07365268660546648,-1.1328114069116586,0.8536982117761743
1909,0.0,Putrescine,L-Arabinose,Enterobacter,2,48,0.10003487264106936,-0.9998485764453039,-inf
1910,0.0,Valine,L-Arabinose,Enterobacter,2,48,0.09420936861302964,-1.0259059068182883,-inf
1911,0.0,Asparagine,L-Arabinose,Enterobacter,2,48,0.05860844844122193,-1.2320397756723802,-inf
1912,4720.0,Acetic acid,L-Arabinose,Enterobacter,2,48,0.02958653597942562,-1.528905879485728,3.673941998634088
1913,0.221,Methionine,L-Arabinose,Enterobacter,2,48,0.15771348589538325,-0.8021311690710011,-0.6556077263148893
1914,0.337,Hippuric acid,L-Arabinose,Enterobacter,2,48,,,-0.47237009912866135
1915,1.21,Serine,L-Arabinose,Enterobacter,2,48,0.04622108294145,-1.3351598833920402,0.08278537031645007
1916,13.4,Fumaric acid,L-Arabinose,Enterobacter,2,48,0.05339104481979495,-1.2725315802653043,1.1271047983648077
1917,7.3,Citric acid,L-Arabinose,Enterobacter,2,48,0.07821996061825875,-1.1066824070399508,0.8633228601204559
1918,154.0,Lactic acid,L-Arabinose,Enterobacter,2,48,0.05337581493951582,-1.272655481127895,2.187520720836463
1919,1.06,Valeric acid,L-Arabinose,Enterobacter,2,48,,,0.02530586526477026
1920,5.82,Propionic acid,Glycerol,Ecoli,1,16,0.054011420250815734,-1.2675144026302574,0.7649229846498885
1921,0.0,Valine,Glycerol,Ecoli,1,16,0.0913543020155505,-1.039270996230191,-inf
1922,0.151,Succinic acid,Glycerol,Ecoli,1,16,0.05507576514692247,-1.2590394606451383,-0.8210230527068306
1923,0.0,Alanine,Glycerol,Ecoli,1,16,0.04549307985825535,-1.3420546606603048,-inf
1924,0.0,beta-Hydroxybutyric acid,Glycerol,Ecoli,1,16,,,-inf
1925,2.78,Glycine,Glycerol,Ecoli,1,16,0.024766940393694536,-1.6061276410608036,0.4440447959180762
1926,0.0,Lactic acid,Glycerol,Ecoli,1,16,0.04857699146101346,-1.313569386038514,-inf
1927,0.0113,Putrescine,Glycerol,Ecoli,1,16,0.09563191476578692,-1.0193971485854825,-1.9469215565165803
1928,0.0,Serine,Glycerol,Ecoli,1,16,0.04236035108846625,-1.3730404490567225,-inf
1929,0.0,alpha-Ketoglutaric acid,Glycerol,Ecoli,1,16,0.06816264244897674,-1.1664535816984485,-inf
1930,0.136,Methionine,Glycerol,Ecoli,1,16,0.1485910153586789,-0.8280074496475363,-0.8664610916297825
1931,0.0,Acetyl-ornithine,Glycerol,Ecoli,1,16,0.12438130979277595,-0.9052448741764594,-inf
1932,0.922,Butyric acid,Glycerol,Ecoli,1,16,0.07365618763548004,-1.1327907635115377,-0.03526907894637064
1933,0.0,Pyruvic acid,Glycerol,Ecoli,1,16,0.038030928953092236,-1.4198630662719671,-inf
1934,0.142,Fumaric acid,Glycerol,Ecoli,1,16,0.05081601725540619,-1.2939993761172277,-0.8477116556169435
1935,0.0,Hippuric acid,Glycerol,Ecoli,1,16,,,-inf
1936,0.5,Asparagine,Glycerol,Ecoli,1,16,0.05511739956122752,-1.2587112806296488,-0.3010299956639812
1937,0.459,Citric acid,Glycerol,Ecoli,1,16,0.07531456204138975,-1.123121045010598,-0.33818731446273875
1938,390.0,Acetic acid,Glycerol,Ecoli,1,16,0.02631384498420486,-1.5798156880823917,2.591064607026499
1939,0.347,Valeric acid,Glycerol,Ecoli,1,16,,,-0.4596705252091263
1940,0.0,Serine,Glycerol,Ecoli,2,16,0.04236035108846625,-1.3730404490567225,-inf
1941,0.234,Asparagine,Glycerol,Ecoli,2,16,0.05511739956122752,-1.2587112806296488,-0.6307841425898572
1942,0.0,Lactic acid,Glycerol,Ecoli,2,16,0.04857699146101346,-1.313569386038514,-inf
1943,0.0,beta-Hydroxybutyric acid,Glycerol,Ecoli,2,16,,,-inf
1944,0.0,Alanine,Glycerol,Ecoli,2,16,0.04549307985825535,-1.3420546606603048,-inf
1945,0.0,alpha-Ketoglutaric acid,Glycerol,Ecoli,2,16,0.06816264244897674,-1.1664535816984485,-inf
1946,0.0,Putrescine,Glycerol,Ecoli,2,16,0.09563191476578692,-1.0193971485854825,-inf
1947,0.0,Valine,Glycerol,Ecoli,2,16,0.0913543020155505,-1.039270996230191,-inf
1948,0.45,Citric acid,Glycerol,Ecoli,2,16,0.07531456204138975,-1.123121045010598,-0.3467874862246563
1949,1.29,Butyric acid,Glycerol,Ecoli,2,16,0.07365618763548004,-1.1327907635115377,0.11058971029924898
1950,0.0,Methionine,Glycerol,Ecoli,2,16,0.1485910153586789,-0.8280074496475363,-inf
1951,0.0,Acetyl-ornithine,Glycerol,Ecoli,2,16,0.12438130979277595,-0.9052448741764594,-inf
1952,8.85,Propionic acid,Glycerol,Ecoli,2,16,0.054011420250815734,-1.2675144026302574,0.9469432706978255
1953,2.56,Glycine,Glycerol,Ecoli,2,16,0.024766940393694536,-1.6061276410608036,0.4082399653118496
1954,0.0,Hippuric acid,Glycerol,Ecoli,2,16,,,-inf
1955,0.483,Valeric acid,Glycerol,Ecoli,2,16,,,-0.31605286924848786
1956,0.139,Succinic acid,Glycerol,Ecoli,2,16,0.05507576514692247,-1.2590394606451383,-0.8569851997459049
1957,0.134,Fumaric acid,Glycerol,Ecoli,2,16,0.05081601725540619,-1.2939993761172277,-0.8728952016351923
1958,0.0,Pyruvic acid,Glycerol,Ecoli,2,16,0.038030928953092236,-1.4198630662719671,-inf
1959,405.0,Acetic acid,Glycerol,Ecoli,2,16,0.02631384498420486,-1.5798156880823917,2.6074550232146687
1960,0.344,beta-Hydroxybutyric acid,Glycerol,Ecoli,1,28,,,-0.46344155742846993
1961,0.0,Valine,Glycerol,Ecoli,1,28,0.0913543020155505,-1.039270996230191,-inf
1962,1.17,Citric acid,Glycerol,Ecoli,1,28,0.07531456204138975,-1.123121045010598,0.06818586174616162
1963,0.0,Serine,Glycerol,Ecoli,1,28,0.04236035108846625,-1.3730404490567225,-inf
1964,0.0,Lactic acid,Glycerol,Ecoli,1,28,0.04857699146101346,-1.313569386038514,-inf
1965,0.164,Fumaric acid,Glycerol,Ecoli,1,28,0.05081601725540619,-1.2939993761172277,-0.7851561519523022
1966,2.94,Glycine,Glycerol,Ecoli,1,28,0.024766940393694536,-1.6061276410608036,0.46834733041215726
1967,1060.0,Acetic acid,Glycerol,Ecoli,1,28,0.02631384498420486,-1.5798156880823917,3.0253058652647704
1968,0.0,alpha-Ketoglutaric acid,Glycerol,Ecoli,1,28,0.06816264244897674,-1.1664535816984485,-inf
1969,0.0973,Putrescine,Glycerol,Ecoli,1,28,0.09563191476578692,-1.0193971485854825,-1.0118871597316481
1970,0.616,Butyric acid,Glycerol,Ecoli,1,28,0.07365618763548004,-1.1327907635115377,-0.21041928783557454
1971,0.0,Alanine,Glycerol,Ecoli,1,28,0.04549307985825535,-1.3420546606603048,-inf
1972,0.0,Asparagine,Glycerol,Ecoli,1,28,0.05511739956122752,-1.2587112806296488,-inf
1973,0.0527,Methionine,Glycerol,Ecoli,1,28,0.1485910153586789,-0.8280074496475363,-1.2781893847874535
1974,0.406,Acetyl-ornithine,Glycerol,Ecoli,1,28,0.12438130979277595,-0.9052448741764594,-0.39147396642280585
1975,11.9,Propionic acid,Glycerol,Ecoli,1,28,0.054011420250815734,-1.2675144026302574,1.0755469613925308
1976,0.632,Succinic acid,Glycerol,Ecoli,1,28,0.05507576514692247,-1.2590394606451383,-0.19928292171761497
1977,0.629,Valeric acid,Glycerol,Ecoli,1,28,,,-0.20134935455473107
1978,0.0,Pyruvic acid,Glycerol,Ecoli,1,28,0.038030928953092236,-1.4198630662719671,-inf
1979,0.0,Hippuric acid,Glycerol,Ecoli,1,28,,,-inf
1980,0.0,Alanine,Glycerol,Ecoli,2,28,0.04549307985825535,-1.3420546606603048,-inf
1981,0.0,Valine,Glycerol,Ecoli,2,28,0.0913543020155505,-1.039270996230191,-inf
1982,12.1,Propionic acid,Glycerol,Ecoli,2,28,0.054011420250815734,-1.2675144026302574,1.08278537031645
1983,2.73,Glycine,Glycerol,Ecoli,2,28,0.024766940393694536,-1.6061276410608036,0.436162647040756
1984,0.0,Pyruvic acid,Glycerol,Ecoli,2,28,0.038030928953092236,-1.4198630662719671,-inf
1985,0.0,beta-Hydroxybutyric acid,Glycerol,Ecoli,2,28,,,-inf
1986,0.207,Fumaric acid,Glycerol,Ecoli,2,28,0.05081601725540619,-1.2939993761172277,-0.6840296545430823
1987,0.0,Serine,Glycerol,Ecoli,2,28,0.04236035108846625,-1.3730404490567225,-inf
1988,0.0,Lactic acid,Glycerol,Ecoli,2,28,0.04857699146101346,-1.313569386038514,-inf
1989,0.121,Putrescine,Glycerol,Ecoli,2,28,0.09563191476578692,-1.0193971485854825,-0.9172146296835499
1990,0.415,Acetyl-ornithine,Glycerol,Ecoli,2,28,0.12438130979277595,-0.9052448741764594,-0.3819519032879073
1991,0.0,Hippuric acid,Glycerol,Ecoli,2,28,,,-inf
1992,836.0,Acetic acid,Glycerol,Ecoli,2,28,0.02631384498420486,-1.5798156880823917,2.9222062774390163
1993,0.0707,Methionine,Glycerol,Ecoli,2,28,0.1485910153586789,-0.8280074496475363,-1.1505805862031007
1994,0.0,alpha-Ketoglutaric acid,Glycerol,Ecoli,2,28,0.06816264244897674,-1.1664535816984485,-inf
1995,0.849,Succinic acid,Glycerol,Ecoli,2,28,0.05507576514692247,-1.2590394606451383,-0.07109230975604734
1996,1.49,Butyric acid,Glycerol,Ecoli,2,28,0.07365618763548004,-1.1327907635115377,0.17318626841227402
1997,0.0,Asparagine,Glycerol,Ecoli,2,28,0.05511739956122752,-1.2587112806296488,-inf
1998,0.939,Citric acid,Glycerol,Ecoli,2,28,0.07531456204138975,-1.123121045010598,-0.027334407733889104
1999,0.726,Valeric acid,Glycerol,Ecoli,2,28,,,-0.1390633792999063
2000,0.0,Alanine,Glycerol,Ecoli,1,48,0.04549307985825535,-1.3420546606603048,-inf
2001,2.12,Succinic acid,Glycerol,Ecoli,1,48,0.05507576514692247,-1.2590394606451383,0.32633586092875144
2002,52.2,Glycine,Glycerol,Ecoli,1,48,0.024766940393694536,-1.6061276410608036,1.717670503002262
2003,0.676,Asparagine,Glycerol,Ecoli,1,48,0.05511739956122752,-1.2587112806296488,-0.17005330405836405
2004,0.0,Hippuric acid,Glycerol,Ecoli,1,48,,,-inf
2005,0.0,Serine,Glycerol,Ecoli,1,48,0.04236035108846625,-1.3730404490567225,-inf
2006,3.68,beta-Hydroxybutyric acid,Glycerol,Ecoli,1,48,,,0.5658478186735176
2007,16.4,Pyruvic acid,Glycerol,Ecoli,1,48,0.038030928953092236,-1.4198630662719671,1.2148438480476977
2008,40.8,Propionic acid,Glycerol,Ecoli,1,48,0.054011420250815734,-1.2675144026302574,1.61066016308988
2009,0.764,Putrescine,Glycerol,Ecoli,1,48,0.09563191476578692,-1.0193971485854825,-0.11690664142431006
2010,1.67,Valine,Glycerol,Ecoli,1,48,0.0913543020155505,-1.039270996230191,0.22271647114758325
2011,3200.0,Acetic acid,Glycerol,Ecoli,1,48,0.02631384498420486,-1.5798156880823917,3.505149978319906
2012,1.9,Valeric acid,Glycerol,Ecoli,1,48,,,0.2787536009528289
2013,0.193,Methionine,Glycerol,Ecoli,1,48,0.1485910153586789,-0.8280074496475363,-0.7144426909922262
2014,6.47,Acetyl-ornithine,Glycerol,Ecoli,1,48,0.12438130979277595,-0.9052448741764594,0.8109042806687004
2015,0.0,Lactic acid,Glycerol,Ecoli,1,48,0.04857699146101346,-1.313569386038514,-inf
2016,0.632,Fumaric acid,Glycerol,Ecoli,1,48,0.05081601725540619,-1.2939993761172277,-0.19928292171761497
2017,6.51,Citric acid,Glycerol,Ecoli,1,48,0.07531456204138975,-1.123121045010598,0.8135809885681919
2018,0.0,alpha-Ketoglutaric acid,Glycerol,Ecoli,1,48,0.06816264244897674,-1.1664535816984485,-inf
2019,1.81,Butyric acid,Glycerol,Ecoli,1,48,0.07365618763548004,-1.1327907635115377,0.2576785748691845
2020,0.0,Serine,Glycerol,Ecoli,2,48,0.04236035108846625,-1.3730404490567225,-inf
2021,2.61,Butyric acid,Glycerol,Ecoli,2,48,0.07365618763548004,-1.1327907635115377,0.41664050733828095
2022,2.42,Citric acid,Glycerol,Ecoli,2,48,0.07531456204138975,-1.123121045010598,0.38381536598043126
2023,0.0,Valine,Glycerol,Ecoli,2,48,0.0913543020155505,-1.039270996230191,-inf
2024,0.0,Pyruvic acid,Glycerol,Ecoli,2,48,0.038030928953092236,-1.4198630662719671,-inf
2025,1.72,Succinic acid,Glycerol,Ecoli,2,48,0.05507576514692247,-1.2590394606451383,0.2355284469075489
2026,1.28,beta-Hydroxybutyric acid,Glycerol,Ecoli,2,48,,,0.10720996964786837
2027,0.348,Fumaric acid,Glycerol,Ecoli,2,48,0.05081601725540619,-1.2939993761172277,-0.4584207560534191
