,Sample_id,Carbon source,Hours,AUC [gDW*h/L],Bioreactor,Timepoint,Metabolite,Z-score
1860,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Gluconate,
1861,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Gluconate,
1862,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Gluconate,
1863,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Gluconate,
1864,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Gluconate,
1865,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Gluconate,-0.9013239991613984
1866,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Gluconate,
1867,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Gluconate,-0.3082886698091303
1868,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Gluconate,0.0700648319181934
1869,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Gluconate,
1870,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Gluconate,-0.3334291044221135
1871,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Gluconate,0.0585945393645338
1872,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Gluconate,
1873,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Gluconate,
1874,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Gluconate,-0.8755812111829939
1875,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Gluconate,
1876,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Gluconate,
1877,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Gluconate,
1878,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Gluconate,1.93497710507621
1879,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Gluconate,-0.8108019955133801
1880,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Gluconate,-0.3324025925530403
1881,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Gluconate,-0.9071911237199214
1882,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Gluconate,
1883,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Gluconate,
1884,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Gluconate,
1885,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Gluconate,
1886,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Gluconate,0.1331839243406999
1887,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Gluconate,
1888,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Gluconate,-0.8660636637184058
1889,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Gluconate,
1890,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Gluconolactone,
1891,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Gluconolactone,-0.8078927856587699
1892,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Gluconolactone,
1893,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Gluconolactone,-0.6394875588684327
1894,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Gluconolactone,
1895,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Gluconolactone,
1896,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Gluconolactone,
1897,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Gluconolactone,1.4486647056921282
1898,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Gluconolactone,
1899,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Gluconolactone,
1900,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Gluconolactone,0.4272123483076975
1901,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Gluconolactone,-0.6510563680868733
1902,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Gluconolactone,-0.8219996138705268
1903,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Gluconolactone,
1904,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Gluconolactone,0.5330146218249874
1905,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Gluconolactone,-0.8196395103544494
1906,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Gluconolactone,
1907,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Gluconolactone,
1908,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Gluconolactone,
1909,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Gluconolactone,
1910,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Gluconolactone,
1911,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Gluconolactone,
1912,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Gluconolactone,-0.5804646169072293
1913,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Gluconolactone,2.138882535692049
1914,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Gluconolactone,
1915,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Gluconolactone,1.1924489539585987
1916,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Gluconolactone,0.4579676631263472
1917,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Gluconolactone,
1918,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Gluconolactone,
1919,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Gluconolactone,
1920,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Gluconolactone,-0.7907210634829311
1921,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Gluconolactone,-0.821026275324422
1922,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Gluconolactone,
1923,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Gluconolactone,1.300397412681992
1924,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Gluconolactone,
1925,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Gluconolactone,1.5448838478081552
1926,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Gluconolactone,
1927,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Gluconolactone,
1928,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Gluconolactone,
1929,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Gluconolactone,
1930,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Gluconolactone,-0.8195131828505628
1931,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Gluconolactone,0.1498207798173528
1932,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Gluconolactone,-0.8152971293397688
1933,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Gluconolactone,-0.8010239129870631
1934,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Gluconolactone,-0.8251708511782795
1935,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Glutamate,2.069420312592245
1936,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Glutamate,-0.3493447658762337
1937,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Glutamate,-0.6869003279100767
1938,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Glutamate,-0.6335856149165339
1939,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Glutamate,-0.7581374055746516
1940,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Glutamate,-0.7419905717229494
1941,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Glutamate,-0.7514076425900816
1942,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Glutamate,0.4839445435521596
1943,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Glutamate,-0.3826591096562278
1944,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Glutamate,1.223141806855725
1945,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Glutamate,-0.3098749465281969
1946,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Glutamate,-0.6366419243335051
1947,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Glutamate,-0.7012560263282288
1948,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Glutamate,1.972241982466623
1949,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Glutamate,-0.4033601954115841
1950,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Glutamate,-0.2542951497080786
1951,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Glutamate,-0.5454342655093835
1952,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Glutamate,-0.2345518305178693
1953,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Glutamate,2.594867307598715
1954,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Glutamate,-0.7400162378846152
1955,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Glutamate,-0.5176872589598066
1956,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Glutamate,2.0312881283769446
1957,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Glutamate,-0.6703918857135659
1958,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Glutamate,-0.7018203170513212
1959,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Glutamate,-0.7055662818936279
1960,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Glutamate,-0.7260024657191271
1961,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Glutamate,-0.0643764493048892
1962,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Glutamate,-0.5218298108386678
1963,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Glutamate,-0.6896239513642088
1964,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Glutamate,0.4303633607007944
1965,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Glutamate,-0.1644885496741696
1966,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Glutamate,-0.643389211947499
1967,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Glutamate,2.1339366219215363
1968,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Glutamate,-0.2370772819634895
1969,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Glutamate,-0.754677209015164
1970,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Glutamate,0.0868733463430877
1971,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Glutamate,-0.5294004766644482
1972,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Glutamate,-0.3220496205396153
1973,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Glutamate,-0.320555130555631
1974,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Glutamate,-0.7467999739809867
1975,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Glutamate,-0.183709933643877
1976,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Glutamate,0.4126987550932666
1977,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Glutamate,-0.7188052050942082
1978,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Glutamate,2.1551821575926753
1979,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Glutamate,1.7537487052987506
1980,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Glutamine,2.470447720565315
1981,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Glutamine,-0.3362088896756801
1982,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Glutamine,-0.4570647600810962
1983,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Glutamine,-0.7100265534742203
1984,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Glutamine,-0.7241711065588223
1985,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Glutamine,-0.7700660373951762
1986,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Glutamine,-0.7661534867444978
1987,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Glutamine,-0.4666008111650955
1988,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Glutamine,-0.4630243136221154
1989,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Glutamine,0.155151699323
1990,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Glutamine,-0.6374521777147955
1991,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Glutamine,-0.7378262266251752
1992,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Glutamine,-0.3978543769497366
1993,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Glutamine,0.7895045118864493
1994,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Glutamine,-0.5778240757623123
1995,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Glutamine,0.4809491523321294
1996,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Glutamine,0.51685599362366
1997,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Glutamine,-0.0008059707381324
1998,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Glutamine,0.5355497737110511
1999,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Glutamine,-0.7807119443069094
2000,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Glutamine,1.1362874339498412
2001,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Glutamine,1.2480353418499914
2002,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Glutamine,-0.7825815280678711
2003,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Glutamine,-0.6720155434649324
2004,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Glutamine,0.0048592493069693
2005,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Glutamine,-0.767731775810203
2006,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Glutamine,-0.5962851620686488
2007,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Glutamine,-0.1105728306944868
2008,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Glutamine,-0.4792875482086491
2009,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Glutamine,-0.0529225120448212
2010,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Glutamine,0.2260213254861598
2011,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Glutamine,-0.7238302145376397
2012,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Glutamine,1.9607589880700371
2013,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Glutamine,-0.6620162234357427
2014,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Glutamine,-0.7869398841900292
2015,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Glutamine,-0.6647442142877256
2016,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Glutamine,-0.3230615387266592
2017,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Glutamine,
2018,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Glutamine,-0.3638288695277756
2019,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Glutamine,-0.8130210109960189
2020,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Glutamine,0.1471513089565493
2021,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Glutamine,
2022,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Glutamine,-0.5519255936901257
2023,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Glutamine,
2024,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Glutamine,1.6938886321876072
2025,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Glutarate,0.0113970477466545
2026,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Glutarate,
2027,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Glutarate,1.520781101057729
2028,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Glutarate,
2029,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Glutarate,
2030,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Glutarate,
2031,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Glutarate,
2032,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Glutarate,
2033,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Glutarate,
2034,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Glutarate,-1.2168760316329812
2035,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Glutarate,
2036,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Glutarate,
2037,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Glutarate,
2038,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Glutarate,-1.083904502273228
2039,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Glutarate,
2040,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Glutarate,
2041,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Glutarate,-0.0510788114792023
2042,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Glutarate,
2043,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Glutarate,0.9059096930808258
2044,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Glutarate,
2045,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Glutarate,1.8665042484233727
2046,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Glutarate,1.0259754967116093
2047,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Glutarate,
2048,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Glutarate,
2049,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Glutarate,
2050,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Glutarate,
2051,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Glutarate,
2052,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Glutarate,-0.4371024874246983
2053,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Glutarate,-0.4677933629200346
2054,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Glutarate,-1.3718118272830624
2055,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Glutarate,
2056,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Glutarate,
2057,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Glutarate,0.0571735020546178
2058,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Glutarate,
2059,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Glutarate,
2060,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Glutarate,
2061,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Glutarate,
2062,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Glutarate,
2063,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Glutarate,
2064,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Glutarate,
2065,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Glutarate,
2066,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Glutarate,
2067,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Glutarate,0.5133417851418558
2068,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Glutarate,-0.2466942854530538
2069,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Glutarate,-1.0258215657504186
2070,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Glutarylcarnitine (c5-dc),-0.9026053253402512
2071,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Glutarylcarnitine (c5-dc),-0.9240957404564067
2072,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Glutarylcarnitine (c5-dc),-1.0753693032181215
2073,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Glutarylcarnitine (c5-dc),-1.0800985967171577
2074,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Glutarylcarnitine (c5-dc),-1.1903175227911988
2075,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Glutarylcarnitine (c5-dc),-1.032361526852079
