,Sample_ID,USER CODE,Carbon source,Timepoint-tag,Metabolite,Concentration,Hours,Timepoint,M
1333,SM_MPTA_112023_80_L-alanine-T16_M10_29,#80: L-alanine-T16 M10,L-alanine,T2,CITRATE,,16,2,M10
1334,SM_MPTA_112023_81_L-alanine-T16_M11_30,#81: L-alanine-T16 M11,L-alanine,T2,CITRATE,,16,2,M11
1335,SM_MPTA_112023_88_L-alanine-T18_M9_31,#88: L-alanine-T18 M9,L-alanine,T3,CITRATE,7.2224439018802,18,3,M9
1336,SM_MPTA_112023_89_L-alanine-T18_M10_32,#89: L-alanine-T18 M10,L-alanine,T3,CITRATE,4.4484505746474,18,3,M10
1337,SM_MPTA_112023_90_L-alanine-T18_M11_33,#90: L-alanine-T18 M11,L-alanine,T3,CITRATE,6.85824091342684,18,3,M11
1338,SM_MPTA_112023_106_L-alanine-T22_M9_34,#106: L-alanine-T22 M9,L-alanine,T4,CITRATE,8.675578442637079,22,4,M9
1339,SM_MPTA_112023_107_L-alanine-T22_M10_35,#107: L-alanine-T22 M10,L-alanine,T4,CITRATE,9.294762531894339,22,4,M10
1340,SM_MPTA_112023_108_L-alanine-T22_M11_36,#108: L-alanine-T22 M11,L-alanine,T4,CITRATE,7.98818764731314,22,4,M11
1341,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,  M9 Alanine_001,L-alanine,T0,CITRATE,,0,0,Alanine_001
1342,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,M9 Alanine_002,L-alanine,T0,CITRATE,,0,0,Alanine_002
1343,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,   M9 Alanine_003,L-alanine,T0,CITRATE,,0,0,Alanine_003
1344,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40, M9 Galactose_001,Galactose,T0,CITRATE,,0,0,Galactose_001
1345,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41, M9 Galactose_002,Galactose,T0,CITRATE,,0,0,Galactose_002
1346,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42, M9 Galactose_003,Galactose,T0,CITRATE,,0,0,Galactose_003
1347,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,M9 malate_001,L-malate,T0,CITRATE,,0,0,malate_001
1348,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,M9 malate_002,L-malate,T0,CITRATE,,0,0,malate_002
1349,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,M9 malate_003,L-malate,T0,CITRATE,,0,0,malate_003
1350,SM_MPTA_112023_28_Galactose-T6_M1_1,#28: Galactose-T6 M1,Galactose,T1,ISOCITRATE,0.0629033028102866,6,1,M1
1351,SM_MPTA_112023_29_Galactose-T6_M2_2,#29: Galactose-T6 M2,Galactose,T1,ISOCITRATE,,6,1,M2
1352,SM_MPTA_112023_39_Galactose-T8_M3_3,#39: Galactose-T8 M3,Galactose,T1,ISOCITRATE,,8,1,M3
1353,SM_MPTA_112023_55_Galactose-T12_M1_4,#55: Galactose-T12 M1,Galactose,T2,ISOCITRATE,,12,2,M1
1354,SM_MPTA_112023_56_Galactose-T12_M2_5,#56: Galactose-T12 M2,Galactose,T2,ISOCITRATE,0.0646426964748304,12,2,M2
1355,SM_MPTA_112023_66_Galactose-T14_M3_6,#66: Galactose-T14 M3,Galactose,T2,ISOCITRATE,,14,2,M3
1356,SM_MPTA_112023_64_Galactose-T14_M1_7,#64: Galactose-T14 M1,Galactose,T3,ISOCITRATE,0.287037687072196,14,3,M1
1357,SM_MPTA_112023_65_Galactose-T14_M2_8,#65: Galactose-T14 M2,Galactose,T3,ISOCITRATE,0.15717043736179961,14,3,M2
1358,SM_MPTA_112023_75_Galactose-T16_M3_9,#75: Galactose-T16 M3,Galactose,T3,ISOCITRATE,0.0754087822534656,16,3,M3
1359,SM_MPTA_112023_82_Galactose-T18_M1_10,#82: Galactose-T18 M1,Galactose,T4,ISOCITRATE,0.0968803194601198,18,4,M1
1360,SM_MPTA_112023_83_Galactose-T18_M2_11,#83: Galactose-T18 M2,Galactose,T4,ISOCITRATE,0.2976604758421,18,4,M2
1361,SM_MPTA_112023_93_Galactose-T20_M3_12,#93: Galactose-T20 M3,Galactose,T4,ISOCITRATE,0.405468509330726,20,4,M3
1362,SM_MPTA_112023_31_L-malate-T6_M5_13,#31: L-malate-T6 M5,L-malate,T1,ISOCITRATE,,6,1,M5
1363,SM_MPTA_112023_32_L-malate-T6_M6_14,#32: L-malate-T6 M6,L-malate,T1,ISOCITRATE,,6,1,M6
1364,SM_MPTA_112023_33_L-malate-T6_M7_15,#33: L-malate-T6 M7,L-malate,T1,ISOCITRATE,,6,1,M7
1365,SM_MPTA_112023_127_L-malate-T9_M5_16,#127: L-malate-T9 M5,L-malate,T2,ISOCITRATE,0.0534911660419818,9,2,M5
1366,SM_MPTA_112023_50_L-malate-T10_M6_17,#50: L-malate-T10 M6,L-malate,T2,ISOCITRATE,0.036605450142755604,10,2,M6
1367,SM_MPTA_112023_129_L-malate-T9_M7_18,#129: L-malate-T9 M7,L-malate,T2,ISOCITRATE,,9,2,M7
1368,SM_MPTA_112023_49_L-malate-T10_M5_19,#49: L-malate-T10 M5,L-malate,T3,ISOCITRATE,0.535788687104786,10,3,M5
1369,SM_MPTA_112023_134_L-malate-T11_M6_20,#134: L-malate-T11 M6,L-malate,T3,ISOCITRATE,0.47612099631486,11,3,M6
1370,SM_MPTA_112023_51_L-malate-T10_M7_21,#51: L-malate-T10 M7,L-malate,T3,ISOCITRATE,0.1537811423888874,10,3,M7
1371,SM_MPTA_112023_58_L-malate-T12_M5_22,#58: L-malate-T12 M5,L-malate,T4,ISOCITRATE,1.0438579749254742,12,4,M5
1372,SM_MPTA_112023_143_L-malate-T13_M6_23,#143: L-malate-T13 M6,L-malate,T4,ISOCITRATE,0.527532997130256,13,4,M6
1373,SM_MPTA_112023_60_L-malate-T12_M7_24,#60: L-malate-T12 M7,L-malate,T4,ISOCITRATE,4.2165180371063204,12,4,M7
1374,SM_MPTA_112023_52_L-alanine-T10_M9_25,#52: L-alanine-T10 M9,L-alanine,T1,ISOCITRATE,,10,1,M9
1375,SM_MPTA_112023_53_L-alanine-T10_M10_26,#53: L-alanine-T10 M10,L-alanine,T1,ISOCITRATE,,10,1,M10
1376,SM_MPTA_112023_54_L-alanine-T10_M11_27,#54: L-alanine-T10 M11,L-alanine,T1,ISOCITRATE,,10,1,M11
1377,SM_MPTA_112023_79_L-alanine-T16_M9_28,#79: L-alanine-T16 M9,L-alanine,T2,ISOCITRATE,0.21759002541918598,16,2,M9
1378,SM_MPTA_112023_80_L-alanine-T16_M10_29,#80: L-alanine-T16 M10,L-alanine,T2,ISOCITRATE,0.18224946842276418,16,2,M10
1379,SM_MPTA_112023_81_L-alanine-T16_M11_30,#81: L-alanine-T16 M11,L-alanine,T2,ISOCITRATE,0.192051157091619,16,2,M11
1380,SM_MPTA_112023_88_L-alanine-T18_M9_31,#88: L-alanine-T18 M9,L-alanine,T3,ISOCITRATE,0.749457979926592,18,3,M9
1381,SM_MPTA_112023_89_L-alanine-T18_M10_32,#89: L-alanine-T18 M10,L-alanine,T3,ISOCITRATE,0.67969044075898,18,3,M10
1382,SM_MPTA_112023_90_L-alanine-T18_M11_33,#90: L-alanine-T18 M11,L-alanine,T3,ISOCITRATE,0.558435620037062,18,3,M11
1383,SM_MPTA_112023_106_L-alanine-T22_M9_34,#106: L-alanine-T22 M9,L-alanine,T4,ISOCITRATE,2.74434097237576,22,4,M9
1384,SM_MPTA_112023_107_L-alanine-T22_M10_35,#107: L-alanine-T22 M10,L-alanine,T4,ISOCITRATE,0.60763936262309,22,4,M10
1385,SM_MPTA_112023_108_L-alanine-T22_M11_36,#108: L-alanine-T22 M11,L-alanine,T4,ISOCITRATE,0.879987388228234,22,4,M11
1386,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,  M9 Alanine_001,L-alanine,T0,ISOCITRATE,,0,0,Alanine_001
1387,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,M9 Alanine_002,L-alanine,T0,ISOCITRATE,,0,0,Alanine_002
1388,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,   M9 Alanine_003,L-alanine,T0,ISOCITRATE,,0,0,Alanine_003
1389,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40, M9 Galactose_001,Galactose,T0,ISOCITRATE,,0,0,Galactose_001
1390,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41, M9 Galactose_002,Galactose,T0,ISOCITRATE,,0,0,Galactose_002
1391,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42, M9 Galactose_003,Galactose,T0,ISOCITRATE,,0,0,Galactose_003
1392,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,M9 malate_001,L-malate,T0,ISOCITRATE,,0,0,malate_001
1393,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,M9 malate_002,L-malate,T0,ISOCITRATE,,0,0,malate_002
1394,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,M9 malate_003,L-malate,T0,ISOCITRATE,,0,0,malate_003
1395,SM_MPTA_112023_28_Galactose-T6_M1_1,#28: Galactose-T6 M1,Galactose,T1,TRANS-ACONITATE,,6,1,M1
1396,SM_MPTA_112023_29_Galactose-T6_M2_2,#29: Galactose-T6 M2,Galactose,T1,TRANS-ACONITATE,0.00135086114499977,6,1,M2
1397,SM_MPTA_112023_39_Galactose-T8_M3_3,#39: Galactose-T8 M3,Galactose,T1,TRANS-ACONITATE,0.00223757780408522,8,1,M3
1398,SM_MPTA_112023_55_Galactose-T12_M1_4,#55: Galactose-T12 M1,Galactose,T2,TRANS-ACONITATE,0.01125905636493192,12,2,M1
1399,SM_MPTA_112023_56_Galactose-T12_M2_5,#56: Galactose-T12 M2,Galactose,T2,TRANS-ACONITATE,0.0084218722138774,12,2,M2
1400,SM_MPTA_112023_66_Galactose-T14_M3_6,#66: Galactose-T14 M3,Galactose,T2,TRANS-ACONITATE,0.010628363210073261,14,2,M3
1401,SM_MPTA_112023_64_Galactose-T14_M1_7,#64: Galactose-T14 M1,Galactose,T3,TRANS-ACONITATE,0.023892009175461,14,3,M1
1402,SM_MPTA_112023_65_Galactose-T14_M2_8,#65: Galactose-T14 M2,Galactose,T3,TRANS-ACONITATE,0.01865331327298364,14,3,M2
1403,SM_MPTA_112023_75_Galactose-T16_M3_9,#75: Galactose-T16 M3,Galactose,T3,TRANS-ACONITATE,0.014428468395952621,16,3,M3
1404,SM_MPTA_112023_82_Galactose-T18_M1_10,#82: Galactose-T18 M1,Galactose,T4,TRANS-ACONITATE,0.0434911570071002,18,4,M1
1405,SM_MPTA_112023_83_Galactose-T18_M2_11,#83: Galactose-T18 M2,Galactose,T4,TRANS-ACONITATE,0.0320147408430266,18,4,M2
1406,SM_MPTA_112023_93_Galactose-T20_M3_12,#93: Galactose-T20 M3,Galactose,T4,TRANS-ACONITATE,0.0213460515696412,20,4,M3
1407,SM_MPTA_112023_31_L-malate-T6_M5_13,#31: L-malate-T6 M5,L-malate,T1,TRANS-ACONITATE,,6,1,M5
1408,SM_MPTA_112023_32_L-malate-T6_M6_14,#32: L-malate-T6 M6,L-malate,T1,TRANS-ACONITATE,,6,1,M6
1409,SM_MPTA_112023_33_L-malate-T6_M7_15,#33: L-malate-T6 M7,L-malate,T1,TRANS-ACONITATE,0.001563957403287536,6,1,M7
1410,SM_MPTA_112023_127_L-malate-T9_M5_16,#127: L-malate-T9 M5,L-malate,T2,TRANS-ACONITATE,0.012891715925655661,9,2,M5
1411,SM_MPTA_112023_50_L-malate-T10_M6_17,#50: L-malate-T10 M6,L-malate,T2,TRANS-ACONITATE,0.00863747322102526,10,2,M6
1412,SM_MPTA_112023_129_L-malate-T9_M7_18,#129: L-malate-T9 M7,L-malate,T2,TRANS-ACONITATE,0.00806139015437852,9,2,M7
1413,SM_MPTA_112023_49_L-malate-T10_M5_19,#49: L-malate-T10 M5,L-malate,T3,TRANS-ACONITATE,0.013153056617573619,10,3,M5
1414,SM_MPTA_112023_134_L-malate-T11_M6_20,#134: L-malate-T11 M6,L-malate,T3,TRANS-ACONITATE,0.01981871408993758,11,3,M6
1415,SM_MPTA_112023_51_L-malate-T10_M7_21,#51: L-malate-T10 M7,L-malate,T3,TRANS-ACONITATE,0.013928707115475562,10,3,M7
1416,SM_MPTA_112023_58_L-malate-T12_M5_22,#58: L-malate-T12 M5,L-malate,T4,TRANS-ACONITATE,0.031694717642905004,12,4,M5
1417,SM_MPTA_112023_143_L-malate-T13_M6_23,#143: L-malate-T13 M6,L-malate,T4,TRANS-ACONITATE,0.023893285925604,13,4,M6
1418,SM_MPTA_112023_60_L-malate-T12_M7_24,#60: L-malate-T12 M7,L-malate,T4,TRANS-ACONITATE,0.0244431779120154,12,4,M7
1419,SM_MPTA_112023_52_L-alanine-T10_M9_25,#52: L-alanine-T10 M9,L-alanine,T1,TRANS-ACONITATE,0.00405469534904124,10,1,M9
1420,SM_MPTA_112023_53_L-alanine-T10_M10_26,#53: L-alanine-T10 M10,L-alanine,T1,TRANS-ACONITATE,,10,1,M10
1421,SM_MPTA_112023_54_L-alanine-T10_M11_27,#54: L-alanine-T10 M11,L-alanine,T1,TRANS-ACONITATE,,10,1,M11
1422,SM_MPTA_112023_79_L-alanine-T16_M9_28,#79: L-alanine-T16 M9,L-alanine,T2,TRANS-ACONITATE,0.00132584369272966,16,2,M9
1423,SM_MPTA_112023_80_L-alanine-T16_M10_29,#80: L-alanine-T16 M10,L-alanine,T2,TRANS-ACONITATE,0.0144316439914348,16,2,M10
1424,SM_MPTA_112023_81_L-alanine-T16_M11_30,#81: L-alanine-T16 M11,L-alanine,T2,TRANS-ACONITATE,0.01628101612130508,16,2,M11
1425,SM_MPTA_112023_88_L-alanine-T18_M9_31,#88: L-alanine-T18 M9,L-alanine,T3,TRANS-ACONITATE,0.0437666888535556,18,3,M9
1426,SM_MPTA_112023_89_L-alanine-T18_M10_32,#89: L-alanine-T18 M10,L-alanine,T3,TRANS-ACONITATE,0.03728037795559,18,3,M10
1427,SM_MPTA_112023_90_L-alanine-T18_M11_33,#90: L-alanine-T18 M11,L-alanine,T3,TRANS-ACONITATE,0.0340823856786786,18,3,M11
1428,SM_MPTA_112023_106_L-alanine-T22_M9_34,#106: L-alanine-T22 M9,L-alanine,T4,TRANS-ACONITATE,0.0655990405514704,22,4,M9
1429,SM_MPTA_112023_107_L-alanine-T22_M10_35,#107: L-alanine-T22 M10,L-alanine,T4,TRANS-ACONITATE,0.00180054893656383,22,4,M10
1430,SM_MPTA_112023_108_L-alanine-T22_M11_36,#108: L-alanine-T22 M11,L-alanine,T4,TRANS-ACONITATE,0.0668737505953754,22,4,M11
1431,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,  M9 Alanine_001,L-alanine,T0,TRANS-ACONITATE,,0,0,Alanine_001
1432,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,M9 Alanine_002,L-alanine,T0,TRANS-ACONITATE,,0,0,Alanine_002
1433,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,   M9 Alanine_003,L-alanine,T0,TRANS-ACONITATE,0.0012227227034204,0,0,Alanine_003
1434,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40, M9 Galactose_001,Galactose,T0,TRANS-ACONITATE,,0,0,Galactose_001
1435,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41, M9 Galactose_002,Galactose,T0,TRANS-ACONITATE,,0,0,Galactose_002
1436,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42, M9 Galactose_003,Galactose,T0,TRANS-ACONITATE,,0,0,Galactose_003
1437,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,M9 malate_001,L-malate,T0,TRANS-ACONITATE,,0,0,malate_001
1438,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,M9 malate_002,L-malate,T0,TRANS-ACONITATE,,0,0,malate_002
1439,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,M9 malate_003,L-malate,T0,TRANS-ACONITATE,,0,0,malate_003
