met_id,name,kegg_id,pubchem_id,moldb_smiles
ECMDB21021,PG(14:0/16:0),,9547116,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
ECMDB21022,PG(17:0/17:0),,9547115,[H][C@](O)(CO)COP(O)(=O)OCC([H])(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21023,PS(16:0/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OC[C@]([H])(N)C(O)=O
ECMDB21024,PE(14:0/17:0),,9547007,CCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OCCN
ECMDB21025,PE(14:0/19:0),,,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21026,PE(16:0/17:0),,,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21027,PE(16:0/19:0),,,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21028,PE(17:0/14:0),,,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC
ECMDB21029,PG(14:0/17:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21030,PG(19:0/14:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ECMDB21031,KDO2-Lipid A,C06026,440886,[H]C(O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(O[C@@]4(C[C@@]([H])(O)[C@@]([H])(O)[C@]([H])(O4)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)CC([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)CC([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)CC([H])(O)CCCCCCCCCCC
ECMDB21032,PG(19:0/16:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
ECMDB21033,PG(19:0/17:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21034,PG(19:0/19:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21035,PG(16:1(9Z)/14:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)OCC([H])(COP(O)(=O)OC[C@@]([H])(O)CO)OC(=O)CCCCCCCCCCCCC
ECMDB21036,PS(14:0/17:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC)C(O)=O
ECMDB21037,PS(14:0/19:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC)C(O)=O
ECMDB21038,PS(16:0/17:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC)C(O)=O
ECMDB21039,PS(16:0/19:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC)C(O)=O
ECMDB21040,PS(18:1(11Z)/14:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OC[C@@]([H])(COP(O)(=O)OC[C@]([H])(N)C(O)=O)OC(=O)CCCCCCCCCCCCC
ECMDB21041,PG(14:0/19:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21042,PS(17:0/14:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)C(O)=O
ECMDB21043,PS(17:0/19:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC)C(O)=O
ECMDB21044,PS(19:0/14:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)C(O)=O
ECMDB21045,PS(19:0/16:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)C(O)=O
ECMDB21046,PS(19:0/17:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC)C(O)=O
ECMDB21047,PS(19:0/19:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC)C(O)=O
ECMDB21048,PG(14:0/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(O)CO
ECMDB21049,PG(17:0/16:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
ECMDB21050,PS(14:0/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OC[C@]([H])(N)C(O)=O
ECMDB21051,PS(18:1(11Z)/16:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OC[C@@]([H])(COP(O)(=O)OC[C@]([H])(N)C(O)=O)OC(=O)CCCCCCCCCCCCCCC
ECMDB21052,PG(14:0/16:1(9Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(O)CO
ECMDB21053,PS(18:1(11Z)/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OC[C@]([H])(N)C(O)=O)OC(=O)CCCCCCCCC\C([H])=C(\[H])CCCCCC
ECMDB21054,PS(18:1(11Z)/16:1(9Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OC[C@]([H])(N)C(O)=O)OC(=O)CCCCCCC\C([H])=C(\[H])CCCCCC
ECMDB21055,PS(17:0/16:0),,,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)C(O)=O
ECMDB21056,PS(17:0/17:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21057,PS(16:1(9Z)/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C([H])=C(\[H])CCCCCC)COP(O)(=O)OC[C@]([H])(N)C(O)=O
ECMDB21058,PE(18:1(11Z)/17:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21059,PE(18:1(11Z)/19:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21060,PE(17:0/16:1(9Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCC)COP(O)(=O)OCCN
ECMDB21061,PE(19:0/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)COP(O)(=O)OCCN
ECMDB21062,PE(17:0/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCC)COP(O)(=O)OCCN
ECMDB21063,PG(16:0/14:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ECMDB21064,PE(19:0/16:1(9Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)COP(O)(=O)OCCN
ECMDB21065,PE(16:1(9Z)/17:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21066,PE(16:1(9Z)/19:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21067,PG(18:1(11Z)/17:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OCC([H])(COP(O)(=O)OC[C@@]([H])(O)CO)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21068,PG(18:1(11Z)/19:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OCC([H])(COP(O)(=O)OC[C@@]([H])(O)CO)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21069,PG(17:0/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(O)CO
ECMDB21070,PG(17:0/16:1(9Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(O)CO
ECMDB21071,PG(19:0/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(O)CO
ECMDB21072,PG(19:0/16:1(9Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(O)CO
ECMDB21073,PG(16:1(9Z)/17:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)OCC([H])(COP(O)(=O)OC[C@@]([H])(O)CO)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21074,PG(16:0/17:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21075,PG(16:1(9Z)/19:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)OCC([H])(COP(O)(=O)OC[C@@]([H])(O)CO)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21076,PS(18:1(11Z)/17:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OC[C@@]([H])(COP(O)(=O)OC[C@]([H])(N)C(O)=O)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21077,PS(18:1(11Z)/19:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OC[C@@]([H])(COP(O)(=O)OC[C@]([H])(N)C(O)=O)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21078,PS(17:0/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@]([H])(N)C(O)=O
ECMDB21079,PS(17:0/16:1(9Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@]([H])(N)C(O)=O
ECMDB21080,PS(19:0/18:1(11Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@]([H])(N)C(O)=O
ECMDB21081,PS(19:0/16:1(9Z)),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@]([H])(N)C(O)=O
ECMDB21082,PS(16:1(9Z)/17:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OC[C@]([H])(N)C(O)=O)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21083,PS(16:1(9Z)/19:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OC[C@]([H])(N)C(O)=O)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21084,PG(16:0/19:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21085,PG(18:1(11Z)/14:0),,,[H]\C(CCCCCC)=C(/[H])CCCCCCCCCC(=O)OCC([H])(COP(O)(=O)OC[C@@]([H])(O)CO)OC(=O)CCCCCCCCCCCCC
ECMDB21086,PG(17:0/14:0),,,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ECMDB21087,PG(17:0/19:0),,,[H][C@](O)(CO)COP(O)(=O)OCC([H])(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC
ECMDB21088,LPS (1-O-antigen),C00338,11970143,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@]3(O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(OC4([H])O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(OP(O)(=O)OP(O)(=O)OCCN)[C@]([H])(OC5([H])O[C@]([H])([C@@]([H])(C)COC6([H])O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(OP(O)(O)=O)[C@]([H])(O)[C@]6([H])O)[C@@]([H])(O)[C@]([H])(OC6([H])O[C@]([H])(CO[C@@]7([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]7([H])O)[C@@]([H])(O)[C@]([H])(O[C@@]7([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]7([H])OC7([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O[C@]8([H])O[C@]([H])(CO[C@]9([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]9([H])NC(O)=N)[C@]([H])(O)[C@]([H])(O[C@]9([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O[C@@]%10([H])O[C@]([H])(CO[C@@]%11([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]%11([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]%10([H])O)[C@@]9([H])N=C(C)O)[C@@]8([H])N=C(C)O)[C@@]7([H])O[C@]7([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]7([H])NC(O)=N)[C@@]6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O[C@]4(O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(O)[C@]([H])(O[C@]5(O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(O)[C@]([H])(OP(O)(=O)OCCN)[C@]5([H])O)C(O)=O)[C@]4([H])O)C(O)=O)[C@]3([H])O)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB21089,LPS (4-O-antigen),C00338,11970143,P(O[C@]1(O[C@@]([H])([C@@]([H])(O)[C@]([H])(OC(=O)C[C@]([H])(O)CCCCCCCCCCC)[C@]1(N=C(O)C[C@]([H])(O)CCCCCCCCCCC)[H])CO[C@@]1(O[C@]([H])(CO[C@]2(O[C@]([H])([C@@]([H])(C)CO)[C@]([H])([C@@](O[C@]3(O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(O)[C@@](O[C@]4(O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(O)[C@@](OP(O)(=O)OCCN)([H])[C@]4([H])O)C(O)=O)([H])[C@]3([H])O)C(O)=O)([H])[C@]2([H])O)OC2(O[C@]([H])([C@@]([H])(C)CO)[C@](OP(OP(O)(=O)OCCN)(O)=O)([H])[C@@]([H])([C@]2([H])O)OC2(O[C@]([H])([C@@]([H])(C)COC3(O[C@]([H])([C@@]([H])(C)CO)[C@](OP(O)(O)=O)([H])[C@]([H])(O)[C@]3([H])O)[H])[C@@]([H])(O)[C@@]([H])([C@]2([H])O)OC2(O[C@@]([H])([C@@]([H])(O)[C@@]([H])([C@@]2([H])O)O[C@]2(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]2([H])OC2(O[C@@]([H])([C@@]([H])(O)[C@@]([H])([C@@]2([H])O[C@@]2(O[C@@]([H])([C@@]([H])(O)[C@]([H])(O)[C@@]2([H])NC(O)=N)CO)[H])O[C@@]2(O[C@@]([H])([C@]([H])(O)[C@@]([H])([C@]2(N=C(C)O)[H])O[C@@]2(O[C@@]([H])([C@]([H])(O)[C@]([H])(O[C@]3(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]3([H])O[C@@]3(O[C@@]([H])([C@]([H])(O)[C@@]([H])([C@]3(N=C(C)O)[H])O[C@@]3(O[C@@]([H])([C@]([H])(O)[C@]([H])(O[C@]4(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]4([H])O[C@@]4(O[C@@]([H])([C@]([H])(O)[C@@]([H])([C@]4(N=C(C)O)[H])O[C@@]4(O[C@@]([H])([C@]([H])(O)[C@]([H])(O[C@]5(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]5([H])O[C@@]5(O[C@@]([H])([C@]([H])(O)[C@@]([H])([C@]5(N=C(C)O)[H])O[C@@]5(O[C@@]([H])([C@]([H])(O)[C@]([H])(O[C@]6(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]6([H])O)CO[C@]6(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]6([H])O)CO)[H])[H])[C@]5(N=C(C)O)[H])CO)[H])CO[C@@]5(O[C@@]([H])([C@@]([H])(O)[C@]([H])(O)[C@@]5([H])NC(O)=N)CO)[H])[H])CO[C@]5(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]5([H])O)CO)[H])[H])[C@]4(N=C(C)O)[H])CO)[H])CO[C@@]4(O[C@@]([H])([C@@]([H])(O)[C@]([H])(O)[C@@]4([H])NC(O)=N)CO)[H])[H])CO[C@]4(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]4([H])O)CO)[H])[H])[C@]3(N=C(C)O)[H])CO)[H])CO[C@@]3(O[C@@]([H])([C@@]([H])(O)[C@]([H])(O)[C@@]3([H])NC(O)=N)CO)[H])[H])CO[C@]3(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]3([H])O)CO)[H])[H])[C@]2(N=C(C)O)[H])CO)[H])CO[C@@]2(O[C@@]([H])([C@@]([H])(O)[C@]([H])(O)[C@@]2([H])NC(O)=N)CO)[H])[H])CO)[H])CO)[H])CO[C@]2(O[C@@]([H])([C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)CO)[H])[H])[H])[H])C(O)=O)[C@](OP(O)(O)=O)([H])[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@]1(N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[H])[H])[H])(O)(O)=O
ECMDB21090,Ra-LPS,C00338,11970143,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@]3(O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(OC4([H])O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(OP(O)(=O)OP(O)(=O)OCCN)[C@]([H])(OC5([H])O[C@]([H])([C@@]([H])(C)COC6([H])O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(OP(O)(O)=O)[C@]([H])(O)[C@]6([H])O)[C@@]([H])(O)[C@]([H])(OC6([H])O[C@]([H])(CO[C@@]7([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]7([H])O)[C@@]([H])(O)[C@]([H])(O[C@@]7([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]7([H])OC7([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]7([H])O[C@]7([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]7([H])NC(O)=N)[C@@]6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O[C@]4(O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(O)[C@]([H])(O[C@]5(O[C@]([H])([C@@]([H])(C)CO)[C@@]([H])(O)[C@]([H])(OP(O)(=O)OCCN)[C@]5([H])O)C(O)=O)[C@]4([H])O)C(O)=O)[C@]3([H])O)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB21098,Lipid A,C13908,9877306,CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(O)(O)=O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO)[C@H]1OP(O)(O)=O
ECMDB21100,"(R)-Propane-1,2-diol",C02912,259994,C[C@@H](O)CO
ECMDB21102,"(S)-Propane-1,2-diol",C02917,439846,C[C@H](O)CO
ECMDB21109,"1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0)",C16667,,[H][C@](CO)(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ECMDB21110,"1,4-alpha-D-glucan",C00718,,
ECMDB21129,1-hexadecanoyl-sn-glycerol 3-phosphate,C04036,,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(O)(O)=O
ECMDB21134,"2',3'-Cyclic CMP",C02354,68934,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@H]2OP(O)(=O)O[C@@H]12
ECMDB21135,2(alpha-D-Mannosyl-6-phosphate)-D-glycerate,C16699,46906104,OCC(OC1OC(COP([O-])([O-])=O)C(O)C(O)C1O)C([O-])=O
ECMDB21136,"2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate",C04919,862,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(O)(O)=O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
ECMDB21138,"2,3-Dihydroxybenzoylserine",C04204,25244759,[H][C@@](CO)(NC(=O)C1=C(O)C(O)=CC=C1)C(O)=O
ECMDB21153,2-Aminomalonate semialdehyde,C11822,25244138,N[C@@H](C=O)C(O)=O
ECMDB21155,2-Demethylmenaquinone 8,C05818,5376004,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=CC(=O)C2=CC=CC=C2C1=O)=C(\C)CCC=C(C)C
ECMDB21156,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol",C05815,50986110,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(O)C([O-])=C(OC)C1O)=C(\C)CCC=C(C)C
ECMDB21157,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol",C05814,49852330,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(O)C=C(OC)C1O)=C(\C)CCC=C(C)C
ECMDB21158,"2-Octaprenyl-6-methoxy-1,4-benzoquinol",,49852329,[H]OC1=C([H])C(=C(O[H])C(OC([H])([H])[H])=C1[H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H]
ECMDB21164,2-Oxepin-2(3H)-ylideneacetyl-CoA,C19975,53377481,O[C@H](C(C)(C)COP(=O)(O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(=O)NCCC(=O)NCCSC(=O)\C=C1\CC=CC=CO1
