,Strain,ionMz,Rel. abs. distance,Rel. distance,Mean abs. distance,Mean distance,MAE1,MAE2,Mean MAE,Strain 1,Strain 2,p-value rel,p-value abs
128,yeaS,184.9853,0.2106955666125954,-0.13064225859044482,703.3823986951511,-436.1338337377527,3196.3181144802465,3480.4469452085114,3338.382529844379,yeaS,WT,0.6,0.6
129,yeaS,187.1459,0.06064673498581056,0.06064673498581056,8.719228758163977,8.719228758163977,154.73401880655047,132.8075532237989,143.77078601517468,yeaS,WT,0.8,0.8
130,yeaS,188.0566,0.195909741267224,0.195909741267224,2326.1487244886207,2326.1487244886207,11999.264954520484,11747.882169886334,11873.573562203408,yeaS,WT,0.6,0.6
131,yeaS,189.0022,0.8142872047157131,-0.709653914788313,167.08749643762286,-145.6172899100563,218.28710835753813,192.1024826122894,205.19479548491375,yeaS,WT,0.0,0.0
132,yeaS,189.0404,0.2883257162146668,0.24438277506902137,274.43392764972833,232.6081963573391,1090.046276960138,813.5919503383552,951.8191136492466,yeaS,WT,0.4,0.4
133,yeaS,189.088,1.3912165568581154,-1.3485611337466228,9338.534850190721,-9052.210515339573,4533.741708365221,8891.249252467802,6712.495480416512,yeaS,WT,0.0,0.0
134,yeaS,191.0196,0.2708299040781155,-0.2708299040781155,3832.430323916684,-3832.430323916684,14649.66237889882,13651.719899856447,14150.691139377634,yeaS,WT,0.8,0.8
135,yeaS,191.0561,0.1540222374994586,0.1540222374994586,320.9366874419897,320.9366874419897,2432.691197667633,1734.7159592777111,2083.7035784726722,yeaS,WT,0.7,0.7
136,yeaS,192.0666,0.1912003691040532,0.11849571465658447,96.68221146495043,59.918439466419755,505.86556846388004,505.4526828344214,505.6591256491507,yeaS,WT,0.8,0.8
137,yeaS,193.0352,0.2826066866186005,-0.2826066866186005,121.21139137737546,-121.21139137737546,430.5690803404494,427.24071055780763,428.9048954491285,yeaS,WT,0.3,0.3
138,yeaS,194.0686,0.5931661978466153,-0.5515624102979059,362.3607030027151,-336.94526672456044,576.6045851430528,645.180150124066,610.8923676335594,yeaS,WT,0.2,0.2
139,yeaS,195.0508,0.1703163736891951,0.1668802420097585,586.3585252044446,574.5287459511623,3292.498719484365,3593.0227662474936,3442.7607428659294,yeaS,WT,0.7,0.7
140,yeaS,195.0657,0.017486990150268403,0.01077034008496071,10.355016763779425,6.377715728836382,577.5219368085824,606.788990892202,592.1554638503922,yeaS,WT,1.0,1.0
141,yeaS,198.088,1.3152446217860772,1.3152446217860772,272.3128295135081,272.3128295135081,250.19843497557315,163.8885340989896,207.04348453728136,yeaS,WT,0.0,0.0
142,yeaS,199.0014,0.555009606907502,0.555009606907502,1054.5124397241045,1054.5124397241045,2072.27696404358,1727.7020871293118,1899.9895255864458,yeaS,WT,0.2,0.2
143,yeaS,203.0348,0.8652461360241527,-0.8652461360241527,1010.1097706001088,-1010.1097706001088,941.2794345148344,1393.5701037717197,1167.424769143277,yeaS,WT,0.0,0.0
144,yeaS,203.0824,0.4746696826945606,0.4746696826945606,179.5430516565683,179.5430516565683,428.96645127577756,327.53036409846356,378.24840768712056,yeaS,WT,0.5,0.4
145,yeaS,204.0508,0.4096312846980863,-0.4096312846980863,70.77264145223648,-70.77264145223648,182.238279794349,163.30486642505457,172.7715731097018,yeaS,WT,0.4,0.3
146,yeaS,205.0353,1.4918764145690364,-1.4918764145690364,1260.3409283328767,-1260.3409283328767,648.0115535500435,1041.5934512947526,844.802502422398,yeaS,WT,0.0,0.0
147,yeaS,206.0815,0.3610149107549627,0.21138228062955755,68.78221307599347,40.27351955171787,205.82122933096196,175.22792419100486,190.5245767609834,yeaS,WT,0.7,0.6
148,yeaS,207.0498,0.2641299625953519,-0.07925671323074959,53.19563264810465,-15.96225948957646,234.75247205756222,168.0464540877503,201.39946307265626,yeaS,WT,0.4,0.4
149,yeaS,209.0833,0.29928990907050285,0.1837693055146755,150.99008166702114,92.71058464258563,439.12069841506616,569.8680919918489,504.49439520345754,yeaS,WT,0.5,0.7
150,yeaS,211.9967,0.4197366614629711,-0.3960796040568286,372.9654848329665,-351.9445288496359,831.6544626597764,945.485916419878,888.5701895398272,yeaS,WT,0.3,0.4
151,yeaS,212.9812,0.21779092574307354,-0.08465031491396627,127.73407099043129,-49.64729038958507,752.1088679536389,420.88831321559206,586.4985905846155,yeaS,WT,0.8,0.8
152,yeaS,213.0161,0.4948188116106136,0.4948188116106136,799.0383023470089,799.0383023470089,1819.7355556402224,1409.884190408535,1614.8098730243787,yeaS,WT,0.4,0.3
153,yeaS,214.0117,0.17890592702247904,0.17890592702247904,40.93207707041325,40.93207707041325,261.70618894735344,195.87593537511523,228.79106216123432,yeaS,WT,0.6,0.6
